ReturnID,ReturnDate,Quantity,ReturnReason,RefundAmount,ReturnType,ProcessedBy,Status
4976,2025-12-25,1,Defective Product,21637.83,Exchange,79,Approved
4977,2025-06-14,4,Wrong Item,12238.58,Replacement,176,Completed
4978,2023-12-02,1,Defective Product,15599.83,Refund,23,Completed
4979,2025-08-31,5,Quality Issue,10920.68,Replacement,248,Completed
4980,2025-06-12,1,Defective Product,15512.14,Refund,24,Approved
4981,2024-11-20,5,Late Delivery,4037.49,Refund,122,Approved
4982,2024-01-19,2,Defective Product,24244.38,Refund,138,Completed
4983,2025-08-29,2,Quality Issue,18897.98,Refund,304,Completed
4984,2026-04-28,3,Incorrect Size,13481.05,Exchange,469,Approved
4985,2023-08-15,1,Customer Changed Mind,2117.67,Replacement,331,Completed
4986,2023-12-25,3,Missing Parts,15118.24,Exchange,239,Approved
4987,2025-04-05,4,Customer Changed Mind,7707.06,Exchange,494,Approved
4988,2025-04-19,2,Customer Changed Mind,7615.86,Replacement,299,Completed
4989,2023-09-12,4,Quality Issue,3431.09,Refund,280,Approved
4990,2025-11-30,1,Late Delivery,4609.87,Exchange,496,Completed
4991,2025-11-17,4,Wrong Item,18244.91,Exchange,223,Completed
4992,2023-07-19,4,Customer Changed Mind,12104.41,Refund,98,Completed
4993,2023-12-07,2,Defective Product,15815.68,Refund,460,Completed
4994,2026-02-11,4,Missing Parts,4286.81,Refund,244,Approved
4995,2026-03-06,4,Customer Changed Mind,18866.55,Refund,266,Completed
4996,2026-04-04,1,Quality Issue,20905.96,Refund,391,Completed
4997,2024-11-03,3,Quality Issue,23216.78,Replacement,65,Approved
4998,2025-09-15,5,Missing Parts,21630.77,Replacement,370,Pending
4999,2025-12-08,3,Damaged Product,435.2,Replacement,248,Approved
5000,2024-06-04,4,Customer Changed Mind,3360.63,Refund,356,Completed
5001,2026-04-30,2,Wrong Item,3322.09,Refund,17,Approved
5002,2026-05-27,5,Quality Issue,5927.04,Refund,491,Approved
5003,2025-06-26,1,Late Delivery,22826.8,Refund,124,Approved
5004,2024-12-29,1,Damaged Product,18853.12,Refund,160,Completed
5005,2025-02-02,3,Customer Changed Mind,12385.29,Refund,497,Completed
5006,2023-10-11,1,Quality Issue,15926.53,Refund,313,Completed
5007,2024-06-29,2,Quality Issue,24476.51,Exchange,140,Completed
5008,2025-06-23,3,Quality Issue,4256.88,Replacement,428,Completed
5009,2024-12-15,3,Late Delivery,15488.13,Exchange,247,Completed
5010,2025-12-05,1,Wrong Item,24576.87,Refund,405,Approved
5011,2026-03-07,4,Damaged Product,19274.87,Refund,374,Completed
5012,2026-02-04,4,Damaged Product,8246.29,Refund,310,Completed
5013,2025-07-22,5,Missing Parts,1140.8,Refund,154,Completed
5014,2026-05-04,4,Customer Changed Mind,1875.33,Refund,75,Completed
5015,2025-02-02,4,Late Delivery,6385.6,Refund,134,Completed
5016,2025-06-20,1,Wrong Item,17917.08,Replacement,64,Completed
5017,2024-01-12,4,Late Delivery,15047.54,Replacement,377,Completed
5018,2023-12-17,3,Wrong Item,20323.33,Refund,319,Approved
5019,2026-05-07,2,Defective Product,17160.97,Refund,164,Completed
5020,2024-06-27,5,Customer Changed Mind,21655.14,Replacement,90,Completed
5021,2023-07-22,5,Defective Product,17409.05,Refund,424,Completed
5022,2024-12-30,5,Wrong Item,2645.48,Refund,247,Approved
5023,2025-01-20,3,Customer Changed Mind,6364.09,Replacement,26,Approved
5024,2026-03-29,2,Damaged Product,10692.89,Refund,151,Completed
5025,2024-10-14,3,Quality Issue,736.64,Refund,366,Completed
5026,2025-11-15,2,Wrong Item,1563.13,Refund,469,Pending
5027,2025-10-06,1,Customer Changed Mind,3312.73,Refund,420,Pending
5028,2025-02-18,1,Defective Product,9267.81,Refund,256,Pending
5029,2026-07-13,5,Wrong Item,23909.35,Exchange,27,Approved
5030,2023-12-31,2,Customer Changed Mind,22404.95,Replacement,485,Approved
5031,2023-09-28,3,Quality Issue,1965.92,Refund,417,Rejected
5032,2024-03-30,1,Wrong Item,3463.58,Replacement,19,Completed
5033,2025-08-21,5,Damaged Product,2069.12,Refund,376,Completed
5034,2024-02-22,3,Defective Product,22604.78,Replacement,374,Completed
5035,2025-04-14,5,Incorrect Size,24032.75,Exchange,316,Completed
5036,2024-01-01,4,Late Delivery,2929.86,Exchange,161,Rejected
5037,2024-08-17,1,Defective Product,22374.58,Replacement,89,Completed
5038,2026-02-21,2,Defective Product,24520.41,Refund,402,Completed
5039,2024-05-18,4,Customer Changed Mind,3526.37,Replacement,447,Completed
5040,2024-05-05,3,Late Delivery,22316.08,Refund,68,Pending
5041,2024-01-22,1,Incorrect Size,11563.4,Refund,149,Approved
5042,2025-03-20,3,Late Delivery,15256.41,Refund,184,Completed
5043,2024-06-17,4,Defective Product,14972.03,Refund,98,Completed
5044,2025-06-27,4,Incorrect Size,794.67,Refund,392,Completed
5045,2024-05-10,1,Incorrect Size,1294.46,Replacement,214,Completed
5046,2024-12-24,1,Quality Issue,18370.45,Refund,263,Completed
5047,2024-01-02,5,Quality Issue,2634.45,Refund,410,Completed
5048,2025-04-22,4,Defective Product,16479.8,Refund,268,Approved
5049,2023-09-29,5,Quality Issue,11933.68,Refund,271,Completed
5050,2026-03-28,3,Incorrect Size,23328.39,Refund,180,Completed
5051,2026-05-28,5,Missing Parts,9668.87,Replacement,275,Completed
5052,2026-01-18,4,Quality Issue,12070.1,Refund,487,Approved
5053,2024-01-26,4,Damaged Product,4083.51,Replacement,284,Approved
5054,2025-06-17,3,Quality Issue,11296.23,Refund,181,Completed
5055,2025-06-28,1,Wrong Item,11759.53,Replacement,400,Pending
5056,2026-05-06,5,Customer Changed Mind,5704.24,Replacement,488,Completed
5057,2026-01-19,5,Missing Parts,14682.91,Refund,329,Approved
5058,2025-09-09,3,Wrong Item,15267.61,Refund,41,Approved
5059,2024-02-13,4,Damaged Product,6733.2,Refund,270,Completed
5060,2025-08-31,4,Damaged Product,11346.12,Refund,391,Completed
5061,2023-07-25,1,Wrong Item,2283.23,Refund,180,Completed
5062,2025-10-19,3,Wrong Item,20561.46,Refund,475,Completed
5063,2023-10-02,5,Quality Issue,1410.6,Refund,302,Completed
5064,2025-11-24,1,Damaged Product,18050.03,Refund,493,Approved
5065,2025-05-21,3,Wrong Item,19008.86,Replacement,361,Completed
5066,2026-01-12,2,Wrong Item,657.03,Refund,353,Completed
5067,2025-08-07,1,Damaged Product,14879.19,Refund,191,Approved
5068,2025-09-15,4,Damaged Product,16897.78,Refund,135,Completed
5069,2024-04-19,2,Missing Parts,23857.62,Refund,165,Pending
5070,2026-06-27,1,Wrong Item,24920.33,Exchange,260,Completed
5071,2026-01-02,1,Quality Issue,16712.04,Refund,107,Completed
5072,2024-04-13,4,Defective Product,10156.25,Refund,245,Approved
5073,2024-02-03,4,Wrong Item,2615.44,Refund,407,Completed
5074,2023-12-26,2,Customer Changed Mind,13248.57,Refund,16,Completed
5075,2025-03-11,3,Damaged Product,5740.36,Refund,480,Approved
5076,2026-05-05,1,Missing Parts,12394.62,Refund,225,Completed
5077,2026-02-05,5,Defective Product,24051.99,Exchange,212,Completed
5078,2026-02-14,2,Defective Product,12897.22,Refund,52,Completed
5079,2024-11-29,4,Defective Product,4087.7,Refund,168,Completed
5080,2025-09-09,1,Damaged Product,303.6,Refund,115,Completed
5081,2025-03-07,3,Defective Product,1166.03,Refund,437,Completed
5082,2025-04-29,1,Damaged Product,4774.41,Refund,289,Completed
5083,2026-02-19,3,Quality Issue,2736.77,Replacement,396,Completed
5084,2026-06-28,1,Defective Product,8552.99,Refund,364,Completed
5085,2024-08-07,1,Wrong Item,21275.06,Refund,270,Completed
5086,2024-09-16,3,Quality Issue,12250.67,Refund,196,Completed
5087,2025-03-28,4,Damaged Product,2255.86,Refund,166,Completed
5088,2025-01-01,3,Damaged Product,7708.1,Refund,410,Completed
5089,2024-10-17,5,Quality Issue,3899.55,Replacement,98,Completed
5090,2025-06-21,2,Wrong Item,21734.0,Refund,188,Pending
5091,2024-02-11,1,Customer Changed Mind,20972.43,Exchange,17,Completed
5092,2024-02-18,4,Quality Issue,17040.19,Replacement,472,Approved
5093,2025-04-20,1,Wrong Item,15186.21,Refund,4,Rejected
5094,2026-02-08,1,Incorrect Size,6739.62,Replacement,448,Completed
5095,2026-07-10,1,Customer Changed Mind,20804.32,Replacement,316,Approved
5096,2025-09-21,3,Defective Product,21205.57,Replacement,307,Approved
5097,2024-10-25,3,Defective Product,18211.77,Refund,398,Approved
5098,2026-07-12,1,Wrong Item,24226.8,Refund,48,Approved
5099,2025-11-15,1,Damaged Product,12988.58,Exchange,438,Completed
5100,2024-11-17,1,Incorrect Size,7938.85,Refund,44,Completed
5101,2025-11-24,2,Quality Issue,4082.99,Refund,301,Completed
5102,2026-03-27,3,Damaged Product,7933.11,Refund,1,Completed
5103,2024-06-20,3,Customer Changed Mind,19851.15,Exchange,233,Approved
5104,2024-05-26,5,Wrong Item,11577.53,Refund,54,Approved
5105,2024-06-08,3,Defective Product,19120.6,Refund,65,Completed
5106,2026-03-14,2,Late Delivery,11551.57,Refund,138,Completed
5107,2024-10-12,4,Damaged Product,18195.97,Refund,480,Completed
5108,2026-06-19,3,Quality Issue,15532.27,Exchange,269,Completed
5109,2025-01-05,5,Wrong Item,23575.69,Refund,118,Rejected
5110,2026-05-28,5,Damaged Product,7365.48,Replacement,494,Approved
5111,2024-02-10,1,Damaged Product,20869.7,Refund,389,Completed
5112,2026-04-23,3,Damaged Product,5996.82,Replacement,24,Approved
5113,2024-04-20,4,Late Delivery,6187.61,Refund,14,Completed
5114,2025-09-08,5,Defective Product,10269.95,Refund,49,Approved
5115,2025-11-07,2,Defective Product,10024.89,Refund,32,Approved
5116,2026-07-01,3,Defective Product,23774.46,Refund,449,Completed
5117,2026-04-03,5,Quality Issue,20444.45,Refund,265,Pending
5118,2024-11-30,1,Wrong Item,22474.94,Replacement,13,Completed
5119,2024-01-14,4,Damaged Product,19988.72,Refund,249,Completed
5120,2025-01-16,2,Wrong Item,16415.28,Exchange,305,Approved
5121,2025-12-08,2,Incorrect Size,20433.66,Refund,53,Approved
5122,2025-08-03,1,Quality Issue,11170.27,Replacement,427,Pending
5123,2026-01-09,1,Damaged Product,7095.19,Exchange,138,Approved
5124,2025-12-21,1,Customer Changed Mind,23631.37,Refund,304,Completed
5125,2026-05-20,3,Wrong Item,5840.75,Replacement,156,Completed
5126,2025-04-27,4,Incorrect Size,24626.19,Refund,83,Approved
5127,2026-05-31,1,Late Delivery,12105.11,Replacement,373,Approved
5128,2025-10-25,2,Customer Changed Mind,22690.41,Replacement,160,Completed
5129,2024-10-05,5,Defective Product,14673.45,Refund,179,Approved
5130,2025-05-05,4,Missing Parts,17997.3,Replacement,332,Completed
5131,2023-08-07,2,Defective Product,2773.39,Exchange,445,Approved
5132,2025-10-08,4,Damaged Product,17422.87,Refund,368,Completed
5133,2023-12-31,2,Customer Changed Mind,19860.94,Replacement,434,Completed
5134,2023-08-27,3,Wrong Item,24249.77,Replacement,444,Completed
5135,2025-03-01,4,Late Delivery,13924.52,Refund,41,Completed
5136,2024-02-29,2,Wrong Item,6982.29,Refund,392,Completed
5137,2023-10-09,5,Incorrect Size,9884.82,Refund,188,Rejected
5138,2026-05-25,1,Wrong Item,12046.74,Refund,312,Approved
5139,2023-10-14,1,Defective Product,9836.81,Refund,416,Completed
5140,2024-05-24,5,Customer Changed Mind,4861.86,Replacement,202,Approved
5141,2024-09-05,2,Quality Issue,20526.34,Refund,8,Approved
5142,2024-03-25,3,Quality Issue,16633.02,Refund,249,Pending
5143,2024-10-06,2,Wrong Item,15062.63,Replacement,244,Completed
5144,2026-06-14,1,Missing Parts,18162.61,Refund,383,Completed
5145,2024-08-11,2,Damaged Product,9180.47,Replacement,333,Pending
5146,2024-03-02,1,Damaged Product,15604.22,Exchange,4,Pending
5147,2023-10-23,1,Customer Changed Mind,19637.54,Refund,395,Completed
5148,2026-06-25,1,Defective Product,20485.81,Refund,434,Completed
5149,2024-10-19,2,Customer Changed Mind,14133.83,Exchange,383,Completed
5150,2024-05-30,5,Incorrect Size,2231.14,Exchange,1,Pending
5151,2025-11-05,5,Late Delivery,12897.45,Refund,438,Approved
5152,2023-09-07,4,Quality Issue,20838.76,Replacement,352,Completed
5153,2025-01-26,5,Defective Product,21346.9,Refund,478,Approved
5154,2025-06-21,1,Wrong Item,6739.66,Refund,347,Completed
5155,2023-12-25,4,Wrong Item,23727.45,Exchange,439,Completed
5156,2026-03-02,3,Late Delivery,24241.79,Refund,71,Approved
5157,2026-06-02,1,Quality Issue,19348.08,Refund,72,Pending
5158,2025-12-07,2,Quality Issue,18816.19,Exchange,421,Approved
5159,2024-07-01,4,Quality Issue,9733.28,Replacement,368,Approved
5160,2026-04-19,1,Defective Product,4057.41,Replacement,354,Completed
5161,2025-12-06,5,Quality Issue,6120.65,Refund,321,Completed
5162,2025-03-14,1,Defective Product,10462.91,Refund,429,Approved
5163,2024-07-22,2,Late Delivery,19582.5,Replacement,376,Approved
5164,2025-09-19,2,Damaged Product,24442.27,Exchange,77,Completed
5165,2026-07-04,4,Incorrect Size,20165.07,Refund,455,Completed
5166,2024-10-07,4,Quality Issue,14662.7,Replacement,165,Completed
5167,2026-06-29,2,Wrong Item,23419.8,Exchange,213,Completed
5168,2026-05-16,3,Quality Issue,7671.86,Replacement,128,Completed
5169,2023-09-29,4,Late Delivery,19215.25,Refund,58,Completed
5170,2025-03-02,1,Customer Changed Mind,2044.76,Refund,24,Completed
5171,2025-03-12,1,Quality Issue,15204.0,Refund,256,Completed
5172,2025-04-26,3,Defective Product,8068.15,Replacement,401,Completed
5173,2026-06-17,4,Damaged Product,17525.29,Refund,246,Completed
5174,2024-11-15,1,Defective Product,4458.91,Refund,78,Pending
5175,2025-11-22,3,Missing Parts,23872.34,Refund,60,Completed
5176,2023-10-10,4,Damaged Product,10002.69,Refund,166,Completed
5177,2023-08-08,1,Damaged Product,13472.65,Replacement,177,Completed
5178,2024-08-12,5,Defective Product,14280.79,Replacement,370,Completed
5179,2024-05-29,5,Customer Changed Mind,5050.02,Exchange,437,Completed
5180,2026-03-09,3,Missing Parts,1872.71,Replacement,131,Completed
5181,2025-06-06,3,Damaged Product,17118.3,Refund,111,Completed
5182,2024-07-03,4,Late Delivery,493.87,Refund,493,Rejected
5183,2026-03-29,4,Damaged Product,21598.56,Refund,486,Completed
5184,2026-07-17,2,Damaged Product,5291.1,Refund,22,Rejected
5185,2026-04-20,2,Incorrect Size,995.42,Replacement,296,Completed
5186,2025-02-09,3,Quality Issue,24856.81,Refund,115,Completed
5187,2026-01-18,2,Damaged Product,20024.4,Refund,367,Completed
5188,2025-11-14,2,Quality Issue,2263.97,Refund,219,Completed
5189,2026-02-10,3,Damaged Product,13710.26,Refund,69,Pending
5190,2024-05-19,5,Damaged Product,11339.89,Refund,279,Completed
5191,2024-05-14,1,Late Delivery,11033.97,Refund,358,Completed
5192,2024-10-17,2,Defective Product,15804.92,Refund,375,Completed
5193,2025-06-15,3,Late Delivery,8434.02,Refund,490,Rejected
5194,2024-04-19,1,Damaged Product,1002.55,Refund,276,Completed
5195,2026-06-13,2,Customer Changed Mind,3394.77,Refund,25,Pending
5196,2023-11-11,4,Defective Product,466.24,Refund,165,Pending
5197,2024-05-04,5,Late Delivery,5926.66,Refund,140,Completed
5198,2024-04-13,3,Defective Product,5097.79,Replacement,295,Approved
5199,2025-09-24,4,Damaged Product,19234.5,Exchange,16,Completed
5200,2024-01-20,1,Late Delivery,21805.76,Refund,217,Completed
5201,2025-02-23,4,Customer Changed Mind,15382.96,Refund,347,Approved
5202,2023-09-20,2,Damaged Product,5317.26,Refund,466,Approved
5203,2025-05-14,1,Defective Product,9860.46,Refund,238,Pending
5204,2024-09-24,5,Customer Changed Mind,7327.38,Refund,15,Pending
5205,2025-11-29,1,Wrong Item,12347.08,Refund,212,Completed
5206,2024-09-01,2,Quality Issue,12989.96,Refund,61,Rejected
5207,2024-02-06,3,Late Delivery,20489.29,Exchange,209,Completed
5208,2024-03-24,4,Late Delivery,2648.14,Refund,169,Completed
5209,2026-01-11,3,Late Delivery,9437.45,Replacement,69,Completed
5210,2024-08-18,5,Defective Product,23399.12,Replacement,99,Completed
5211,2023-07-27,4,Wrong Item,15971.83,Exchange,379,Pending
5212,2024-12-13,3,Defective Product,12524.21,Exchange,383,Completed
5213,2025-07-12,2,Damaged Product,14976.2,Refund,60,Completed
5214,2024-03-15,2,Wrong Item,20463.37,Replacement,428,Approved
5215,2023-09-19,4,Quality Issue,17662.28,Refund,21,Approved
5216,2024-03-13,4,Quality Issue,7053.74,Exchange,11,Approved
5217,2024-12-01,3,Quality Issue,20098.07,Replacement,4,Completed
5218,2026-01-31,5,Customer Changed Mind,11878.02,Refund,410,Completed
5219,2023-10-06,3,Damaged Product,20705.07,Replacement,458,Approved
5220,2026-03-16,3,Customer Changed Mind,23998.68,Replacement,187,Completed
5221,2026-03-01,2,Late Delivery,1320.85,Refund,209,Completed
5222,2026-05-12,4,Quality Issue,12498.95,Exchange,55,Completed
5223,2024-10-28,4,Customer Changed Mind,24738.09,Refund,363,Approved
5224,2025-08-19,3,Missing Parts,11799.85,Refund,129,Approved
5225,2025-12-24,1,Defective Product,2376.53,Refund,457,Completed
5226,2025-11-19,5,Incorrect Size,14346.92,Refund,388,Approved
5227,2025-01-25,3,Missing Parts,16550.58,Refund,398,Approved
5228,2023-11-09,4,Quality Issue,17791.13,Refund,4,Completed
5229,2024-11-23,2,Defective Product,6952.91,Replacement,67,Completed
5230,2025-10-12,5,Quality Issue,22225.43,Replacement,4,Completed
5231,2024-06-24,4,Incorrect Size,7162.93,Replacement,383,Approved
5232,2024-04-29,5,Quality Issue,15186.59,Refund,441,Completed
5233,2025-10-04,2,Quality Issue,11770.25,Exchange,357,Rejected
5234,2023-11-01,1,Customer Changed Mind,22826.66,Refund,267,Completed
5235,2025-09-10,5,Late Delivery,22071.82,Exchange,75,Completed
5236,2024-03-22,5,Quality Issue,21547.35,Refund,54,Completed
5237,2025-04-25,3,Missing Parts,19443.37,Refund,357,Approved
5238,2025-11-08,5,Damaged Product,412.11,Refund,301,Approved
5239,2025-10-30,5,Customer Changed Mind,24509.4,Exchange,335,Completed
5240,2025-04-05,3,Late Delivery,7953.3,Replacement,130,Completed
5241,2023-12-08,3,Customer Changed Mind,7072.17,Refund,207,Completed
5242,2025-01-11,2,Damaged Product,18646.67,Replacement,475,Approved
5243,2024-06-26,2,Defective Product,7583.41,Refund,291,Approved
5244,2024-06-14,4,Customer Changed Mind,968.62,Refund,175,Completed
5245,2026-05-14,5,Quality Issue,5390.59,Refund,321,Completed
5246,2024-12-15,5,Defective Product,18571.15,Replacement,401,Completed
5247,2024-12-14,4,Customer Changed Mind,9224.08,Refund,388,Approved
5248,2025-01-29,4,Late Delivery,8380.67,Replacement,37,Rejected
5249,2024-10-17,5,Customer Changed Mind,7873.86,Exchange,347,Pending
5250,2024-06-22,2,Defective Product,1608.37,Replacement,413,Completed
5251,2026-03-05,4,Defective Product,11749.15,Exchange,352,Completed
5252,2025-10-20,2,Damaged Product,8044.31,Replacement,252,Completed
5253,2025-07-25,2,Damaged Product,9820.02,Refund,367,Completed
5254,2025-12-07,3,Wrong Item,7206.53,Refund,298,Completed
5255,2026-04-22,3,Quality Issue,3421.42,Replacement,23,Completed
5256,2023-08-01,2,Missing Parts,2357.56,Refund,421,Completed
5257,2024-01-13,4,Damaged Product,8013.51,Refund,356,Completed
5258,2026-05-23,3,Wrong Item,20259.78,Refund,135,Completed
5259,2025-01-06,1,Missing Parts,4871.69,Refund,247,Completed
5260,2025-06-10,3,Quality Issue,10712.25,Exchange,300,Approved
5261,2024-07-26,3,Defective Product,7986.29,Refund,22,Completed
5262,2026-04-11,2,Defective Product,1111.35,Refund,38,Approved
5263,2026-02-26,3,Incorrect Size,6783.63,Refund,141,Completed
5264,2026-03-09,4,Damaged Product,2956.7,Refund,128,Completed
5265,2024-07-31,5,Quality Issue,2512.45,Refund,375,Completed
5266,2023-09-18,1,Defective Product,21099.92,Refund,208,Approved
5267,2026-06-13,2,Damaged Product,4387.73,Exchange,333,Approved
5268,2024-11-28,1,Wrong Item,9244.01,Refund,356,Rejected
5269,2025-03-02,1,Defective Product,23432.89,Refund,482,Approved
5270,2024-01-11,3,Missing Parts,1466.17,Refund,171,Completed
5271,2025-03-09,4,Customer Changed Mind,12560.79,Replacement,345,Approved
5272,2024-08-20,2,Damaged Product,5955.75,Refund,99,Completed
5273,2025-11-04,5,Late Delivery,1730.57,Refund,15,Completed
5274,2024-09-30,2,Defective Product,10127.62,Replacement,420,Completed
5275,2023-08-26,4,Quality Issue,22266.84,Refund,352,Approved
5276,2025-09-28,1,Defective Product,14193.0,Refund,12,Completed
5277,2025-02-20,4,Damaged Product,19376.82,Replacement,469,Completed
5278,2025-09-24,1,Late Delivery,23913.41,Refund,29,Approved
5279,2025-09-16,2,Quality Issue,6470.71,Refund,307,Completed
5280,2025-06-10,2,Defective Product,22826.64,Replacement,283,Completed
5281,2025-08-13,2,Customer Changed Mind,18921.75,Refund,326,Completed
5282,2023-09-25,1,Damaged Product,18567.69,Exchange,401,Completed
5283,2024-10-21,2,Customer Changed Mind,2989.38,Refund,246,Pending
5284,2026-04-26,2,Damaged Product,23007.18,Refund,287,Approved
5285,2024-05-13,2,Late Delivery,12870.51,Refund,144,Approved
5286,2024-11-27,1,Quality Issue,8025.8,Refund,377,Completed
5287,2025-09-24,4,Customer Changed Mind,19774.29,Exchange,32,Completed
5288,2023-11-23,2,Late Delivery,4137.73,Replacement,383,Completed
5289,2023-12-15,1,Damaged Product,24525.1,Exchange,284,Pending
5290,2024-04-04,3,Late Delivery,6615.42,Refund,297,Approved
5291,2025-10-31,3,Damaged Product,12378.53,Refund,420,Completed
5292,2025-10-24,1,Customer Changed Mind,16238.96,Exchange,226,Approved
5293,2023-07-30,3,Missing Parts,22937.03,Refund,237,Approved
5294,2026-03-18,5,Wrong Item,11751.25,Refund,464,Completed
5295,2023-10-28,1,Customer Changed Mind,11149.67,Replacement,140,Completed
5296,2024-06-10,4,Customer Changed Mind,11808.95,Refund,223,Pending
5297,2026-05-25,5,Quality Issue,12945.94,Exchange,79,Completed
5298,2026-03-22,2,Damaged Product,10092.36,Refund,263,Completed
5299,2024-06-14,2,Late Delivery,22360.81,Refund,330,Completed
5300,2026-06-17,3,Damaged Product,3164.25,Refund,444,Completed
5301,2025-05-07,5,Damaged Product,23549.35,Refund,368,Rejected
5302,2023-12-27,5,Wrong Item,462.25,Replacement,494,Completed
5303,2024-06-02,4,Defective Product,7779.24,Exchange,430,Rejected
5304,2025-10-31,1,Quality Issue,3779.76,Refund,64,Completed
5305,2026-07-14,3,Late Delivery,3511.7,Refund,192,Completed
5306,2025-05-25,3,Defective Product,2263.5,Refund,296,Completed
5307,2026-04-18,5,Wrong Item,13997.9,Refund,226,Pending
5308,2023-11-08,1,Late Delivery,11887.77,Replacement,351,Completed
5309,2026-06-18,1,Damaged Product,9302.07,Refund,53,Completed
5310,2024-03-13,1,Wrong Item,11888.13,Refund,116,Completed
5311,2023-08-24,5,Late Delivery,14558.73,Refund,232,Completed
5312,2025-07-01,3,Late Delivery,10424.64,Refund,35,Pending
5313,2024-12-15,5,Damaged Product,23143.82,Refund,418,Approved
5314,2023-09-15,5,Damaged Product,18475.35,Refund,191,Pending
5315,2023-12-01,3,Quality Issue,16695.07,Refund,391,Completed
5316,2023-11-09,2,Quality Issue,17642.57,Refund,7,Completed
5317,2023-10-11,2,Customer Changed Mind,15578.58,Refund,320,Completed
5318,2024-04-20,4,Defective Product,6871.95,Replacement,340,Completed
5319,2024-08-13,3,Customer Changed Mind,16072.09,Refund,305,Completed
5320,2025-12-01,4,Wrong Item,18754.52,Replacement,178,Approved
5321,2023-11-05,5,Wrong Item,19136.08,Replacement,29,Approved
5322,2025-12-28,4,Defective Product,7248.49,Replacement,226,Approved
5323,2024-07-06,3,Customer Changed Mind,2504.31,Refund,235,Completed
5324,2024-08-23,5,Customer Changed Mind,19230.29,Replacement,408,Completed
5325,2025-04-12,5,Late Delivery,19331.87,Refund,274,Approved
5326,2025-03-12,4,Damaged Product,19224.64,Refund,176,Completed
5327,2025-06-18,1,Defective Product,20246.7,Refund,24,Completed
5328,2026-03-24,5,Late Delivery,7597.21,Refund,41,Approved
5329,2025-04-07,5,Quality Issue,15384.41,Refund,420,Completed
5330,2025-05-21,5,Wrong Item,10139.04,Refund,183,Completed
5331,2024-11-21,3,Quality Issue,8401.39,Refund,224,Approved
5332,2023-08-14,3,Wrong Item,9472.36,Refund,226,Completed
5333,2025-03-15,1,Damaged Product,2609.85,Replacement,30,Completed
5334,2026-05-29,5,Late Delivery,9424.23,Refund,274,Approved
5335,2024-01-18,4,Quality Issue,22447.28,Replacement,373,Approved
5336,2025-10-26,2,Damaged Product,20498.96,Refund,296,Completed
5337,2023-07-28,5,Damaged Product,16717.01,Replacement,371,Completed
5338,2026-04-10,3,Customer Changed Mind,17390.86,Refund,389,Pending
5339,2026-03-05,2,Customer Changed Mind,3865.36,Refund,178,Completed
5340,2023-10-25,4,Damaged Product,16634.91,Refund,170,Approved
5341,2026-01-13,2,Quality Issue,20601.37,Exchange,248,Completed
5342,2023-09-27,5,Late Delivery,21638.69,Refund,33,Completed
5343,2026-07-11,3,Late Delivery,11867.91,Replacement,277,Approved
5344,2023-11-08,3,Wrong Item,9787.59,Refund,479,Completed
5345,2025-01-24,1,Quality Issue,12148.12,Refund,243,Completed
5346,2025-09-07,2,Defective Product,2198.98,Refund,256,Approved
5347,2023-12-30,1,Defective Product,20255.07,Refund,427,Completed
5348,2024-10-11,4,Incorrect Size,11261.15,Refund,471,Completed
5349,2026-06-18,5,Missing Parts,11483.9,Refund,482,Completed
5350,2024-10-29,3,Quality Issue,7113.76,Exchange,389,Approved
5351,2026-02-15,1,Damaged Product,6042.88,Exchange,475,Completed
5352,2023-11-30,5,Missing Parts,24779.89,Refund,456,Completed
5353,2024-09-28,3,Defective Product,24071.51,Replacement,171,Completed
5354,2025-05-28,1,Quality Issue,24699.21,Refund,459,Approved
5355,2025-03-02,5,Damaged Product,874.94,Refund,271,Approved
5356,2025-03-23,3,Wrong Item,12067.22,Replacement,343,Approved
5357,2026-05-10,1,Damaged Product,23043.82,Refund,284,Completed
5358,2023-09-04,2,Late Delivery,17690.22,Refund,459,Pending
5359,2025-07-24,4,Defective Product,899.93,Replacement,266,Pending
5360,2024-03-17,3,Damaged Product,24201.45,Refund,362,Approved
5361,2025-10-24,3,Damaged Product,6183.56,Replacement,492,Completed
5362,2024-06-24,4,Defective Product,1871.66,Replacement,146,Approved
5363,2024-02-15,3,Customer Changed Mind,10575.57,Replacement,54,Approved
5364,2025-03-17,1,Late Delivery,5400.73,Refund,434,Approved
5365,2025-11-12,4,Customer Changed Mind,13581.74,Exchange,214,Pending
5366,2024-10-19,3,Customer Changed Mind,8798.58,Refund,206,Rejected
5367,2026-03-29,3,Late Delivery,10938.61,Refund,268,Completed
5368,2024-02-27,2,Quality Issue,15786.27,Refund,174,Approved
5369,2024-10-24,2,Quality Issue,22888.78,Refund,222,Completed
5370,2026-06-05,3,Quality Issue,20887.69,Refund,473,Completed
5371,2026-04-20,5,Damaged Product,19077.26,Refund,81,Completed
5372,2025-02-17,5,Defective Product,24755.68,Refund,79,Pending
5373,2023-08-05,1,Customer Changed Mind,16812.25,Refund,316,Completed
5374,2025-11-24,4,Late Delivery,2461.04,Exchange,108,Completed
5375,2025-11-27,1,Defective Product,5358.03,Refund,224,Completed
5376,2024-02-23,2,Incorrect Size,19733.67,Replacement,280,Rejected
5377,2024-01-26,4,Late Delivery,23629.58,Replacement,96,Completed
